year	countrycode	eeacellcode	classkey	class	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	classcount
2020	BE	1kmE4046N3048	359	Mammalia	5218786	Procyon lotor	3	25.0	86400	21001
2020	LU	1kmE4049N2979	359	Mammalia	5218786	Procyon lotor	4	1000.0	86400	21001
2020	LU	1kmE4049N2980	359	Mammalia	5218786	Procyon lotor	13	1000.0	86400	21001
2020	LU	1kmE4050N2979	359	Mammalia	5218786	Procyon lotor	3	1000.0	86400	21001
2020	LU	1kmE4050N2980	359	Mammalia	5218786	Procyon lotor	13	1000.0	86400	21001
2020	LU	1kmE4050N2981	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2020	LU	1kmE4051N2953	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	LU	1kmE4051N2980	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	LU	1kmE4052N2954	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	LU	1kmE4053N2953	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4054N2980	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4057N3050	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	LU	1kmE4058N2960	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	BE	1kmE4058N3029	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2020	BE	1kmE4058N3049	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2020	LU	1kmE4059N2960	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2020	LU	1kmE4059N2961	359	Mammalia	5218786	Procyon lotor	3	1000.0	86400	21001
2020	DE	1kmE4059N3050	359	Mammalia	5218786	Procyon lotor	4	25.0	86400	21001
2020	LU	1kmE4060N2961	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2020	LU	1kmE4060N2971	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4060N3022	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	BE	1kmE4060N3044	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2020	DE	1kmE4060N3052	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	BE	1kmE4061N3040	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2020	BE	1kmE4061N3048	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2020	BE	1kmE4062N3041	359	Mammalia	5218786	Procyon lotor	2	2828.0	86400	21001
2020	BE	1kmE4062N3042	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2020	BE	1kmE4062N3044	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2020	DE	1kmE4063N3057	359	Mammalia	5218786	Procyon lotor	1	6.0	86400	21001
2020	BE	1kmE4064N3037	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2020	BE	1kmE4064N3041	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2020	DE	1kmE4064N3055	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4064N3057	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2020	DE	1kmE4065N3037	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2020	NL	1kmE4065N3236	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2020	DE	1kmE4066N2977	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4069N3037	359	Mammalia	5218786	Procyon lotor	2	31.0	60	21001
2020	DE	1kmE4076N3030	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2020	FR	1kmE4083N2764	359	Mammalia	5218786	Procyon lotor	1	3740.0	86400	21001
2020	NL	1kmE4084N3314	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2020	CH	1kmE4087N2647	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	CH	1kmE4089N2648	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	CH	1kmE4090N2647	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4098N3045	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4104N3148	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4104N3149	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2020	DE	1kmE4117N3140	359	Mammalia	5218786	Procyon lotor	1	50.0	86400	21001
2020	CH	1kmE4120N2691	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	CH	1kmE4120N2698	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	CH	1kmE4121N2697	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4121N3145	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	CH	1kmE4122N2701	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	FR	1kmE4131N2797	359	Mammalia	5218786	Procyon lotor	1	5201.0	86400	21001
2020	DE	1kmE4134N3037	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	CH	1kmE4135N2692	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4135N3178	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2020	DE	1kmE4136N3179	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4137N2923	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	CH	1kmE4141N2715	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4144N3140	359	Mammalia	5218786	Procyon lotor	1	58.0	86400	21001
2020	CH	1kmE4145N2641	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	FR	1kmE4146N2811	359	Mammalia	5218786	Procyon lotor	1	4914.0	86400	21001
2020	DE	1kmE4149N2716	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4149N2719	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4150N2936	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4150N3139	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2020	DE	1kmE4152N2717	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4152N2718	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4152N2719	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	CH	1kmE4154N2709	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4157N3028	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	FR	1kmE4158N2837	359	Mammalia	5218786	Procyon lotor	1	4058.0	86400	21001
2020	DE	1kmE4158N3170	359	Mammalia	5218786	Procyon lotor	2	50.0	86400	21001
2020	DE	1kmE4158N3171	359	Mammalia	5218786	Procyon lotor	2	50.0	86400	21001
2020	DE	1kmE4164N2885	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4165N3087	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4165N3169	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	FR	1kmE4166N2845	359	Mammalia	5218786	Procyon lotor	1	3611.0	86400	21001
2020	CH	1kmE4167N2703	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4168N2927	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4170N3083	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4174N3141	359	Mammalia	5218786	Procyon lotor	1	6.0	86400	21001
2020	DE	1kmE4175N3025	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4176N2903	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4176N3024	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4176N3025	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2020	DE	1kmE4179N3169	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4179N3241	359	Mammalia	5218786	Procyon lotor	1	100.0	86400	21001
2020	FR	1kmE4180N2853	359	Mammalia	5218786	Procyon lotor	1	3955.0	86400	21001
2020	DE	1kmE4181N2928	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4181N3019	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	CH	1kmE4182N2666	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	CH	1kmE4182N2708	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4183N2996	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2020	DE	1kmE4184N2995	359	Mammalia	5218786	Procyon lotor	4	25.0	86400	21001
2020	CH	1kmE4187N2709	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4194N3026	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4195N3165	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4196N3170	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4197N3168	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4198N3154	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4200N3153	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4202N2875	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4203N3078	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4203N3094	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DK	1kmE4204N3606	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4210N3235	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4212N3227	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4214N3050	359	Mammalia	5218786	Procyon lotor	7	250.0	86400	21001
2020	DE	1kmE4215N2917	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4217N2929	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	CH	1kmE4218N2729	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2020	DE	1kmE4218N3213	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4221N3216	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4225N3017	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4225N3115	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4226N2974	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4226N3133	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DK	1kmE4226N3622	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4228N3007	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4228N3217	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2020	DE	1kmE4229N2995	359	Mammalia	5218786	Procyon lotor	1	5.0	1	21001
2020	DE	1kmE4229N3004	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2020	DE	1kmE4229N3005	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4229N3217	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2020	DE	1kmE4231N3069	359	Mammalia	5218786	Procyon lotor	1	5.0	1	21001
2020	DE	1kmE4231N3129	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4232N3071	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4232N3246	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4233N2998	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4233N3010	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4233N3047	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4233N3246	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4236N3052	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4238N3079	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4239N3215	359	Mammalia	5218786	Procyon lotor	1	500.0	86400	21001
2020	DE	1kmE4241N2958	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4241N3079	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4242N2997	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4244N3106	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4247N3003	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4249N2831	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4249N3213	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4250N2993	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4251N2993	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4253N3043	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4254N3121	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4258N3115	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4258N3117	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4258N3188	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4259N3227	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4261N2961	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4262N2851	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2020	DE	1kmE4262N3230	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4263N2977	359	Mammalia	5218786	Procyon lotor	1	15.0	60	21001
2020	DE	1kmE4263N3017	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4264N3051	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4265N3129	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4266N2854	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4266N3129	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4267N3126	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2020	DE	1kmE4268N2883	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4268N3070	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4268N3125	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4271N3164	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4274N3083	359	Mammalia	5218786	Procyon lotor	1	50.0	86400	21001
2020	DE	1kmE4274N3315	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4276N2860	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4277N2865	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4277N3190	359	Mammalia	5218786	Procyon lotor	1	2.0	60	21001
2020	DE	1kmE4278N3189	359	Mammalia	5218786	Procyon lotor	1	1000.0	60	21001
2020	DE	1kmE4279N3056	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4279N3059	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4279N3133	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2020	DE	1kmE4280N3133	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4281N2870	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4281N3130	359	Mammalia	5218786	Procyon lotor	1	1541.0	3600	21001
2020	DE	1kmE4281N3132	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4283N3058	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4284N3134	359	Mammalia	5218786	Procyon lotor	1	9.0	1	21001
2020	DE	1kmE4285N3114	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4286N3145	359	Mammalia	5218786	Procyon lotor	1	26196.0	60	21001
2020	DE	1kmE4286N3147	359	Mammalia	5218786	Procyon lotor	3	25.0	86400	21001
2020	DE	1kmE4286N3219	359	Mammalia	5218786	Procyon lotor	40	25.0	86400	21001
2020	DK	1kmE4287N3544	359	Mammalia	5218786	Procyon lotor	1	16.17	86400	21001
2020	DE	1kmE4289N3211	359	Mammalia	5218786	Procyon lotor	50	25.0	86400	21001
2020	DE	1kmE4291N2833	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2020	DE	1kmE4292N3087	359	Mammalia	5218786	Procyon lotor	4	250.0	86400	21001
2020	DE	1kmE4298N3244	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4299N2847	359	Mammalia	5218786	Procyon lotor	1	8.0	60	21001
2020	DE	1kmE4299N3144	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4300N3253	359	Mammalia	5218786	Procyon lotor	1	383.0	86400	21001
2020	DE	1kmE4301N3234	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2020	DE	1kmE4302N3143	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4302N3148	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4303N3143	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4303N3147	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2020	DE	1kmE4304N3223	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4306N3039	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2020	DE	1kmE4306N3219	359	Mammalia	5218786	Procyon lotor	8	25.0	86400	21001
2020	DE	1kmE4308N3207	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4309N3240	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4309N3242	359	Mammalia	5218786	Procyon lotor	1	75.0	86400	21001
2020	DE	1kmE4311N3196	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4312N3160	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4312N3190	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4313N3143	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4313N3177	359	Mammalia	5218786	Procyon lotor	1	128.0	1	21001
2020	DE	1kmE4314N3099	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2020	DE	1kmE4314N3155	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4315N3100	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2020	DE	1kmE4315N3163	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DK	1kmE4315N3660	359	Mammalia	5218786	Procyon lotor	1	50.0	86400	21001
2020	DE	1kmE4316N3099	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2020	DK	1kmE4317N3741	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4318N3225	359	Mammalia	5218786	Procyon lotor	2	5.0	86400	21001
2020	DE	1kmE4320N3092	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4320N3124	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4320N3334	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2020	DE	1kmE4325N2798	359	Mammalia	5218786	Procyon lotor	1	783.0	60	21001
2020	DE	1kmE4331N3260	359	Mammalia	5218786	Procyon lotor	2	30.0	86400	21001
2020	DE	1kmE4332N3046	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4333N2996	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4334N2983	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4334N2999	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4337N3011	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4337N3295	359	Mammalia	5218786	Procyon lotor	4	30.0	86400	21001
2020	DE	1kmE4338N2994	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4338N3013	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4338N3293	359	Mammalia	5218786	Procyon lotor	1	30.0	86400	21001
2020	DE	1kmE4339N3293	359	Mammalia	5218786	Procyon lotor	2	30.0	86400	21001
2020	DE	1kmE4339N3294	359	Mammalia	5218786	Procyon lotor	2	30.0	86400	21001
2020	DE	1kmE4340N3180	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4343N2872	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4343N3185	359	Mammalia	5218786	Procyon lotor	1	5.0	1	21001
2020	DE	1kmE4343N3221	359	Mammalia	5218786	Procyon lotor	1	7.0	1	21001
2020	DE	1kmE4345N3023	359	Mammalia	5218786	Procyon lotor	1	1912.0	1	21001
2020	DE	1kmE4345N3215	359	Mammalia	5218786	Procyon lotor	1	47.0	1	21001
2020	DE	1kmE4348N3168	359	Mammalia	5218786	Procyon lotor	1	61.0	60	21001
2020	DE	1kmE4348N3222	359	Mammalia	5218786	Procyon lotor	1	7.0	1	21001
2020	DE	1kmE4351N3200	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4351N3201	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4352N3215	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4354N3244	359	Mammalia	5218786	Procyon lotor	2	5.0	86400	21001
2020	DE	1kmE4355N3239	359	Mammalia	5218786	Procyon lotor	1	100.0	60	21001
2020	DE	1kmE4356N3214	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4356N3362	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4357N3204	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4357N3315	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4358N3187	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4360N3203	359	Mammalia	5218786	Procyon lotor	1	6.0	1	21001
2020	DE	1kmE4360N3240	359	Mammalia	5218786	Procyon lotor	2	10.0	1	21001
2020	DE	1kmE4363N3148	359	Mammalia	5218786	Procyon lotor	3	250.0	86400	21001
2020	DE	1kmE4363N3226	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4364N3149	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4367N3419	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4367N3421	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4368N3421	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4368N3422	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4369N3057	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4369N3248	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4370N3235	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4376N3353	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4377N3386	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2020	DE	1kmE4378N3387	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2020	DE	1kmE4381N3151	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4382N3219	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4384N3149	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4384N3387	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2020	DE	1kmE4385N3149	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4387N3343	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4390N3101	359	Mammalia	5218786	Procyon lotor	1	522.0	3600	21001
2020	DE	1kmE4391N3100	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4395N2918	359	Mammalia	5218786	Procyon lotor	1	50.0	86400	21001
2020	DE	1kmE4396N2923	359	Mammalia	5218786	Procyon lotor	1	50.0	86400	21001
2020	DE	1kmE4398N2926	359	Mammalia	5218786	Procyon lotor	1	50.0	86400	21001
2020	DE	1kmE4398N3172	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4402N3056	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4402N3057	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4414N3391	359	Mammalia	5218786	Procyon lotor	1	132.0	1	21001
2020	DE	1kmE4421N3207	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4422N3070	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4423N3323	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4426N3141	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2020	DE	1kmE4428N3070	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4429N3074	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4438N3183	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2020	DE	1kmE4438N3187	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2020	DE	1kmE4438N3191	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
